,Unnamed: 0,row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales,year,month,day,discount,competitor_price,price_elasticity,order_days,ship_days
21,4921,4922,CA-2018-114055,2018-12-25,2018-12-29,2,MH-18115,Mick Hernandez,2,0,209,0,35810.0,2,OFF-PA-10004381,1,12,12,96.08,2018,12,25,0.1011839434502972,95.50066344678076,1.0060663091994335,1452,1452
22,4922,4923,CA-2018-114055,2018-12-25,2018-12-29,2,MH-18115,Mick Hernandez,2,0,209,0,35810.0,2,OFF-FA-10003059,1,8,161,3.62,2018,12,25,0.2183481836679202,3.9345340922218006,0.9200581098423816,1452,1452
23,4923,4924,CA-2018-114055,2018-12-25,2018-12-29,2,MH-18115,Mick Hernandez,2,0,209,0,35810.0,2,OFF-PA-10000994,1,12,1699,629.1,2018,12,25,0.0936841093476794,639.2888624939782,0.9840621930214308,1452,1452
24,4924,4925,CA-2018-114055,2018-12-25,2018-12-29,2,MH-18115,Mick Hernandez,2,0,209,0,35810.0,2,TEC-PH-10002890,2,13,39,90.48,2018,12,25,0.2657179317154117,97.53306634167176,0.9276853829555208,1452,1452
25,4925,4926,CA-2018-126438,2018-09-10,2018-09-13,0,AR-10345,Alex Russell,1,0,247,19,1841.0,1,OFF-AR-10003338,1,2,539,14.88,2018,9,10,0.2226876534830029,15.74015195145189,0.9453530084013866,1346,1345
26,4926,4927,CA-2018-117653,2018-10-19,2018-10-23,3,MO-17500,Mary O'Rourke,0,0,80,11,60623.0,0,FUR-TA-10003008,0,16,976,91.275,2018,10,19,0.1309790848070059,90.49801153535198,1.0085856965414597,1385,1385
27,4927,4928,CA-2018-143245,2018-12-01,2018-12-06,3,AD-10180,Alan Dominguez,2,0,147,5,6824.0,1,OFF-PA-10001972,1,12,1809,19.44,2018,12,1,0.2694065827934048,20.84313095589245,0.9326813731170376,1428,1429
28,4928,4929,CA-2018-143245,2018-12-01,2018-12-06,3,AD-10180,Alan Dominguez,2,0,147,5,6824.0,1,FUR-CH-10000155,0,5,739,897.15,2018,12,1,0.0816739274338362,956.1359918198248,0.9383079474839598,1428,1429
29,4929,4930,US-2015-138828,2015-09-02,2015-09-03,0,KD-16345,Katherine Ducich,0,0,327,30,10009.0,1,OFF-AR-10000658,1,2,1130,57.75,2015,9,2,0.2051705796506556,61.7053278475911,0.9358997353136094,242,239
30,4930,4931,US-2015-138828,2015-09-02,2015-09-03,0,KD-16345,Katherine Ducich,0,0,327,30,10009.0,1,OFF-PA-10000349,1,12,537,14.94,2015,9,2,0.2549181362580066,15.898203640469411,0.9397288107424746,242,239
31,4931,4932,CA-2018-143651,2018-03-25,2018-03-30,3,FM-14215,Filia McAdams,1,0,450,45,98103.0,3,OFF-AR-10001446,1,2,1113,23.1,2018,3,25,0.1704368312563891,23.806513201576468,0.9703226929708596,1177,1178
32,4932,4933,CA-2016-106978,2016-09-28,2016-10-04,3,ZC-21910,Zuschuss Carroll,0,0,24,4,80013.0,3,OFF-EN-10004483,1,7,3,12.536,2016,9,28,0.1457437322849886,12.980299942521562,0.9657712114135284,634,636
33,4933,4934,CA-2016-106978,2016-09-28,2016-10-04,3,ZC-21910,Zuschuss Carroll,0,0,24,4,80013.0,3,OFF-BI-10002012,1,3,1628,1.08,2016,9,28,0.1197991497061726,0.9877774167025688,1.093363729255212,634,636
34,4934,4935,CA-2016-106978,2016-09-28,2016-10-04,3,ZC-21910,Zuschuss Carroll,0,0,24,4,80013.0,3,OFF-FA-10003021,1,8,1498,4.512,2016,9,28,0.1554631037225136,4.752547262193466,0.9493856138776312,634,636
35,4935,4936,CA-2016-155124,2016-03-15,2016-03-21,3,KS-16300,Karen Seio,1,0,252,42,84043.0,3,TEC-PH-10003356,2,13,1451,16.776,2016,3,15,0.2203446177694172,17.006586373598964,0.9864413487496276,437,439
36,4936,4937,CA-2018-150931,2018-01-06,2018-01-13,3,DP-13390,Dennis Pardue,2,0,489,0,35401.0,2,OFF-BI-10004728,1,3,1641,33.74,2018,1,6,0.1777338486669142,34.88377270877006,0.9672118976832312,1099,1102
37,4937,4938,CA-2015-157147,2015-01-13,2015-01-18,3,BD-11605,Brian Dahlen,0,0,436,3,94109.0,3,OFF-ST-10000078,1,14,1548,1325.85,2015,1,13,0.1955556512313321,1230.0044706712283,1.0779229113504505,10,11
38,4938,4939,CA-2015-157147,2015-01-13,2015-01-18,3,BD-11605,Brian Dahlen,0,0,436,3,94109.0,3,FUR-BO-10003034,0,4,1186,333.999,2015,1,13,0.0619355739827363,352.8390945418189,0.9466042883760264,10,11
39,4939,4940,CA-2015-157147,2015-01-13,2015-01-18,3,BD-11605,Brian Dahlen,0,0,436,3,94109.0,3,OFF-AR-10003514,1,2,28,19.9,2015,1,13,0.097304785932348,18.962272186758995,1.0494522915822189,10,11
40,4940,4941,CA-2016-156482,2016-02-06,2016-02-13,3,IL-15100,Ivan Liston,0,0,519,6,19805.0,1,FUR-CH-10001708,0,5,1201,1268.82,2016,2,6,0.2407673416238785,1151.2009419545357,1.1021707451400864,399,402
41,4941,4942,CA-2016-156482,2016-02-06,2016-02-13,3,IL-15100,Ivan Liston,0,0,519,6,19805.0,1,FUR-BO-10002598,0,4,845,283.92,2016,2,6,0.2837842006170852,309.3393328385273,0.9178270263749616,399,402
42,4942,4943,CA-2016-156482,2016-02-06,2016-02-13,3,IL-15100,Ivan Liston,0,0,519,6,19805.0,1,OFF-AR-10001022,1,2,1371,5.68,2016,2,6,0.217923149118785,5.613975666499196,1.0117607088849343,399,402
43,4943,4944,CA-2018-106782,2018-12-21,2018-12-27,3,LP-17095,Liz Preis,0,0,233,12,47905.0,0,OFF-ST-10004459,1,14,1555,375.34,2018,12,21,0.1057192468131173,399.7973510439688,0.9388256300845798,1448,1450
44,4944,4945,CA-2017-151372,2017-09-05,2017-09-06,0,JH-15985,Joseph Holt,0,0,399,3,90278.0,3,OFF-PA-10004381,1,12,12,96.08,2017,9,5,0.1442760921658679,86.68460311108988,1.1083859941871053,976,973
45,4945,4946,CA-2017-151372,2017-09-05,2017-09-06,0,JH-15985,Joseph Holt,0,0,399,3,90278.0,3,OFF-BI-10000050,1,3,146,11.68,2017,9,5,0.1533986498292479,10.57604537119732,1.1043825541642605,976,973
46,4946,4947,CA-2017-151372,2017-09-05,2017-09-06,0,JH-15985,Joseph Holt,0,0,399,3,90278.0,3,OFF-FA-10000304,1,8,122,4.36,2017,9,5,0.0650014609744109,4.52634200647374,0.9632502346849108,976,973
47,4947,4948,CA-2015-102085,2015-10-04,2015-10-09,3,JD-16015,Joy Daniels,0,0,450,45,98115.0,3,OFF-LA-10002475,1,10,229,29.24,2015,10,4,0.2754511160584081,30.59840789709221,0.955605275226712,274,275
48,4948,4949,CA-2018-107125,2018-11-27,2018-12-02,3,BD-11320,Bill Donatelli,0,0,265,3,90045.0,3,OFF-BI-10001989,1,3,1301,117.488,2018,11,27,0.2545782761515277,105.95382116440804,1.1088604328643743,1424,1425
49,4949,4950,CA-2018-107125,2018-11-27,2018-12-02,3,BD-11320,Bill Donatelli,0,0,265,3,90045.0,3,FUR-FU-10000732,0,9,546,18.84,2018,11,27,0.1465547863381081,20.15767702626591,0.934631504188258,1424,1425
50,4950,4951,CA-2017-125815,2017-10-28,2017-11-01,2,DL-13330,Denise Leinenbach,0,0,327,30,10009.0,1,OFF-AR-10004441,1,2,276,12.42,2017,10,28,0.1293529414122358,12.82481873998944,0.968434739843366,1029,1029
51,4951,4952,CA-2016-144190,2016-06-09,2016-06-13,3,NC-18415,Nathan Cano,0,0,419,20,48073.0,0,OFF-PA-10000304,1,12,1786,12.96,2016,6,9,0.0926722378332269,11.85316547460044,1.0933788132605875,523,523
52,4952,4953,CA-2018-117926,2018-12-08,2018-12-12,2,AS-10225,Alan Schoenberger,1,0,436,3,94109.0,3,OFF-AP-10002670,1,1,301,69.48,2018,12,8,0.2907762128719508,75.67595393966589,0.9181251954272592,1435,1435
53,4953,4954,CA-2016-153906,2016-03-16,2016-03-20,3,MS-17980,Michael Stewart,1,0,327,30,10009.0,1,TEC-PH-10001527,2,13,1273,85.9,2016,3,16,0.2514574541453206,84.86283296894817,1.0122216875723598,438,438
54,4954,4955,CA-2015-160262,2015-06-09,2015-06-13,2,TS-21205,Thomas Seio,1,0,336,26,89031.0,3,OFF-AR-10002335,1,2,495,18.06,2015,6,9,0.1511472954481623,17.474595250614065,1.0335003323962746,157,157
55,4955,4956,CA-2015-160262,2015-06-09,2015-06-13,2,TS-21205,Thomas Seio,1,0,336,26,89031.0,3,OFF-PA-10003641,1,12,1692,79.14,2015,6,9,0.2730750298526905,75.53622168240831,1.0477092742703462,157,157
56,4956,4957,CA-2015-160262,2015-06-09,2015-06-13,2,TS-21205,Thomas Seio,1,0,336,26,89031.0,3,FUR-FU-10002685,0,9,618,37.4,2015,6,9,0.1976829120777712,39.52893531666718,0.9461423562356984,157,157
57,4957,4958,CA-2016-127607,2016-03-20,2016-03-26,3,JK-15730,Joe Kamberova,0,0,67,41,75007.0,0,OFF-BI-10001308,1,3,708,2.512,2016,3,20,0.0670892157275313,2.308221740385001,1.0882836583893407,442,444
58,4958,4959,CA-2016-127607,2016-03-20,2016-03-26,3,JK-15730,Joe Kamberova,0,0,67,41,75007.0,0,OFF-FA-10003485,1,8,1498,18.864,2016,3,20,0.0773018870756092,19.037336748681497,0.9908949055758284,442,444
59,4959,4960,CA-2017-166226,2017-11-18,2017-11-22,3,TC-21535,Tracy Collins,2,0,265,3,90008.0,3,TEC-PH-10003357,2,13,777,61.192,2017,11,18,0.0615571054635708,65.14587874496024,0.939307308134728,1050,1050
60,4960,4961,CA-2017-166226,2017-11-18,2017-11-22,3,TC-21535,Tracy Collins,2,0,265,3,90008.0,3,OFF-AP-10002867,1,1,639,67.84,2017,11,18,0.1128556238649763,62.58945504886038,1.0838886510042434,1050,1050
61,4961,4962,CA-2015-156587,2015-03-07,2015-03-08,0,AB-10015,Aaron Bergman,0,0,450,45,98103.0,3,FUR-CH-10004477,0,5,763,48.712,2015,3,7,0.1445904073132285,52.80790369919614,0.9224376767059874,63,60
62,4962,4963,CA-2015-156587,2015-03-07,2015-03-08,0,AB-10015,Aaron Bergman,0,0,450,45,98103.0,3,OFF-AR-10001427,1,2,1137,17.94,2015,3,7,0.0518152399879883,16.536433660804576,1.0848772091966978,63,60
63,4963,4964,CA-2015-156587,2015-03-07,2015-03-08,0,AB-10015,Aaron Bergman,0,0,450,45,98103.0,3,OFF-ST-10002344,1,14,416,242.94,2015,3,7,0.0786244587427818,223.85135876116044,1.0852737340728242,63,60
64,4964,4965,CA-2017-141180,2017-05-15,2017-05-19,2,DP-13000,Darren Powers,0,0,153,8,33311.0,2,OFF-BI-10000301,1,3,690,7.764,2017,5,15,0.0754304331177875,7.868413164683238,0.9867300861688494,863,863
65,4965,4966,CA-2016-109708,2016-05-25,2016-05-28,2,CY-12745,Craig Yedwab,1,0,93,40,38401.0,2,TEC-PH-10001944,2,13,1619,467.04,2016,5,25,0.216639804175452,456.7700789867362,1.0224837866701904,508,507
66,4966,4967,CA-2016-122406,2016-08-02,2016-08-05,2,BE-11455,Brad Eason,2,0,388,37,2908.0,1,TEC-PH-10001527,2,13,1273,128.85,2016,8,2,0.1976954503391106,116.75131699905047,1.1036278074794472,577,576
67,4967,4968,CA-2016-122406,2016-08-02,2016-08-05,2,BE-11455,Brad Eason,2,0,388,37,2908.0,1,OFF-PA-10001307,1,12,920,8.4,2016,8,2,0.2723764500640789,8.081175508683666,1.039452736916027,577,576
68,4968,4969,CA-2016-122406,2016-08-02,2016-08-05,2,BE-11455,Brad Eason,2,0,388,37,2908.0,1,TEC-AC-10004571,2,0,1004,199.98,2016,8,2,0.0711318950960355,197.28858298069596,1.0136420312754104,577,576
69,4969,4970,CA-2016-122406,2016-08-02,2016-08-05,2,BE-11455,Brad Eason,2,0,388,37,2908.0,1,FUR-CH-10001973,0,5,1212,110.98,2016,8,2,0.0665103588992709,109.99755051324144,1.0089315578590117,577,576
70,4970,4971,US-2017-153815,2017-11-06,2017-11-09,0,KL-16555,Kelly Lampkin,1,0,216,8,32216.0,2,FUR-CH-10000513,0,5,813,207.984,2017,11,6,0.1450908709087498,212.1979806625186,0.9801412782093316,1038,1037
71,4971,4972,US-2017-153815,2017-11-06,2017-11-09,0,KL-16555,Kelly Lampkin,1,0,216,8,32216.0,2,OFF-PA-10002421,1,12,597,36.112,2017,11,6,0.1653871704523896,39.00501126284909,0.9258297544550492,1038,1037
72,4972,4973,US-2017-153815,2017-11-06,2017-11-09,0,KL-16555,Kelly Lampkin,1,0,216,8,32216.0,2,FUR-FU-10004090,0,9,620,35.568,2017,11,6,0.1009426366774972,33.55711728424527,1.05992417938411,1038,1037
73,4973,4974,US-2017-153815,2017-11-06,2017-11-09,0,KL-16555,Kelly Lampkin,1,0,216,8,32216.0,2,OFF-PA-10004071,1,12,538,88.768,2017,11,6,0.0676479125995524,93.38768017896705,0.9505322311239132,1038,1037
74,4974,4975,CA-2017-164896,2017-11-07,2017-11-12,3,PS-19045,Penelope Sewall,2,0,341,3,92054.0,3,OFF-PA-10002246,1,12,1645,12.9,2017,11,7,0.2658218637112465,14.119665789817722,0.9136193584201352,1039,1040
75,4975,4976,CA-2016-142202,2016-09-18,2016-09-23,2,JR-16210,Justin Ritter,1,0,216,8,32216.0,2,TEC-AC-10003198,2,0,598,717.12,2016,9,18,0.1999368370438337,786.6496856597654,0.9116128984384572,624,625
76,4976,4977,CA-2016-165050,2016-12-07,2016-12-09,0,AH-10210,Alan Hwang,0,0,327,30,10024.0,1,OFF-BI-10001031,1,3,1306,21.36,2016,12,7,0.0786904906785812,21.222936283103877,1.0064582824481854,704,702
77,4977,4978,CA-2016-165050,2016-12-07,2016-12-09,0,AH-10210,Alan Hwang,0,0,327,30,10024.0,1,OFF-BI-10003727,1,3,240,6.688,2016,12,7,0.1004491577855816,6.347607916244943,1.0536252535201358,704,702
78,4978,4979,CA-2016-165050,2016-12-07,2016-12-09,0,AH-10210,Alan Hwang,0,0,327,30,10024.0,1,TEC-PH-10001336,2,13,524,773.94,2016,12,7,0.0816525068276921,818.9106154197029,0.9450848302941404,704,702
79,4979,4980,US-2017-131114,2017-12-09,2017-12-13,2,RW-19630,Rob Williams,1,0,80,11,60610.0,0,OFF-SU-10001664,1,15,94,20.568,2017,12,9,0.0590251150455839,21.167551562239648,0.9716759134623216,1071,1071
80,4980,4981,US-2017-131114,2017-12-09,2017-12-13,2,RW-19630,Rob Williams,1,0,80,11,60610.0,0,OFF-AP-10003971,1,1,294,4.356,2017,12,9,0.2132067990260758,3.970741177799961,1.0970244105443046,1071,1071
81,4981,4982,US-2017-131114,2017-12-09,2017-12-13,2,RW-19630,Rob Williams,1,0,80,11,60610.0,0,TEC-AC-10000199,2,0,962,19.04,2017,12,9,0.156194199470431,17.542489913467012,1.085364739778666,1071,1071
82,4982,4983,CA-2015-160066,2015-11-16,2015-11-22,3,AH-10075,Adam Hart,1,0,208,3,92646.0,3,OFF-LA-10001045,1,10,1256,5.22,2015,11,16,0.2293262055159728,4.781083676955071,1.0918026858974492,317,319
83,4983,4984,CA-2017-109925,2017-11-06,2017-11-10,2,IM-15070,Irene Maddox,0,0,435,3,92105.0,3,OFF-ST-10003442,1,14,581,84.84,2017,11,6,0.0954041071463406,93.0844314059576,0.911430608948964,1038,1038
84,4984,4985,CA-2016-160696,2016-09-06,2016-09-10,3,CK-12760,Cyma Kinney,1,0,321,40,37211.0,2,OFF-FA-10003059,1,8,161,7.24,2016,9,6,0.069864651868271,7.82473287870156,0.9252712025105462,612,612
85,4985,4986,CA-2015-125171,2015-09-03,2015-09-03,1,AG-10390,Allen Goldenen,0,0,327,30,10009.0,1,OFF-LA-10001175,1,10,224,14.4,2015,9,3,0.122596347434986,15.283067022120887,0.9422192534494074,243,239
86,4986,4987,CA-2017-149279,2017-04-24,2017-04-28,3,CL-12700,Craig Leslie,2,0,92,4,80906.0,3,OFF-PA-10003441,1,12,1822,15.552,2017,4,24,0.2404040043443491,14.622929801117484,1.063535160977899,842,842
87,4987,4988,CA-2017-149279,2017-04-24,2017-04-28,3,CL-12700,Craig Leslie,2,0,92,4,80906.0,3,FUR-CH-10004287,0,5,1362,1325.76,2017,4,24,0.161392655872312,1213.8548227913195,1.0921899185203623,842,842
88,4988,4989,CA-2017-149279,2017-04-24,2017-04-28,3,CL-12700,Craig Leslie,2,0,92,4,80906.0,3,OFF-BI-10004040,1,3,1634,3.108,2017,4,24,0.2900482490874755,2.9484770717729125,1.0541034996521668,842,842
89,4989,4990,CA-2018-107321,2018-08-31,2018-09-04,3,AW-10930,Arthur Wiediger,2,0,436,3,94110.0,3,OFF-BI-10004022,1,3,81,6.672,2018,8,31,0.0554331379508599,6.315043963871947,1.0565247111770213,1336,1336
90,4990,4991,CA-2018-107321,2018-08-31,2018-09-04,3,AW-10930,Arthur Wiediger,2,0,436,3,94110.0,3,TEC-PH-10002200,2,13,48,689.408,2018,8,31,0.1797013100089418,724.2305961883203,0.9519178057767868,1336,1336
91,4991,4992,US-2018-122714,2018-12-07,2018-12-13,3,HG-14965,Henry Goldwyn,1,0,80,11,60653.0,0,OFF-BI-10001120,1,3,894,1889.99,2018,12,7,0.1269502990822804,1914.459356353882,0.9872186597889004,1434,1436
92,4992,4993,CA-2016-153038,2016-12-18,2016-12-25,3,RB-19645,Robert Barroso,1,0,287,40,38109.0,2,OFF-EN-10000461,1,7,4,55.936,2016,12,18,0.0988954218409923,52.79407402298855,1.0595128531971854,715,718
93,4993,4994,CA-2016-153038,2016-12-18,2016-12-25,3,RB-19645,Robert Barroso,1,0,287,40,38109.0,2,OFF-LA-10004008,1,10,216,18.432,2016,12,18,0.0970787493556333,20.236315946440964,0.9108377260358846,715,718
94,4994,4995,CA-2016-153038,2016-12-18,2016-12-25,3,RB-19645,Robert Barroso,1,0,287,40,38109.0,2,FUR-FU-10000221,0,9,1045,20.32,2016,12,18,0.2861137707453662,21.41860878839954,0.9487077429139772,715,718
95,4995,4996,CA-2015-132227,2015-11-04,2015-11-10,3,SZ-20035,Sam Zeldin,2,0,327,30,10011.0,1,OFF-BI-10000962,1,3,61,52.064,2015,11,4,0.0550490103852188,56.935707588215685,0.9144349338125376,305,307
96,4996,4997,CA-2018-155824,2018-03-10,2018-03-15,3,KS-16300,Karen Seio,1,0,392,31,27604.0,2,OFF-AP-10000390,1,1,612,48.784,2018,3,10,0.2112743302776458,50.34251888165739,0.9690416984235318,1162,1163
97,4997,4998,CA-2018-155824,2018-03-10,2018-03-15,3,KS-16300,Karen Seio,1,0,392,31,27604.0,2,OFF-BI-10000014,1,3,801,13.092,2018,3,10,0.2197549422566261,12.22190899553392,1.0711910884612237,1162,1163
98,4998,4999,CA-2017-129238,2017-01-31,2017-02-04,3,SC-20050,Sample Company A,2,0,265,3,90045.0,3,TEC-PH-10004120,2,13,38,109.592,2017,1,31,0.2209647405434054,112.44781468433196,0.9746031997833936,759,759
99,4999,5000,CA-2017-129238,2017-01-31,2017-02-04,3,SC-20050,Sample Company A,2,0,265,3,90045.0,3,OFF-PA-10002764,1,12,537,56.7,2017,1,31,0.1031037378614235,53.61615883042582,1.0575170104842382,759,759
100,5000,5001,CA-2018-159688,2018-05-07,2018-05-12,3,AB-10060,Adam Bellavance,2,0,265,3,90004.0,3,TEC-AC-10000736,2,0,1002,79.99,2018,5,7,0.2737741230782999,83.71971884059111,0.9554499359022838,1220,1221
101,5001,5002,CA-2017-136126,2017-05-24,2017-05-24,1,EH-14125,Eugene Hildebrand,2,0,329,44,23602.0,2,OFF-SU-10000898,1,15,91,69.5,2017,5,24,0.1149047822800775,75.47294983076898,0.9208597273041272,872,868
102,5002,5003,CA-2017-136126,2017-05-24,2017-05-24,1,EH-14125,Eugene Hildebrand,2,0,329,44,23602.0,2,OFF-PA-10004327,1,12,1695,191.6,2017,5,24,0.2298035720141567,179.79847222203796,1.0656375309095398,872,868
103,5003,5004,CA-2017-155033,2017-10-07,2017-10-12,3,CC-12475,Cindy Chapman,0,0,265,3,90032.0,3,OFF-PA-10000143,1,12,162,10.56,2017,10,7,0.1619772966959287,9.617568979023185,1.0979905652907034,1008,1009
104,5004,5005,CA-2015-156006,2015-04-30,2015-05-02,2,TM-21010,Tamara Manning,0,0,215,22,39212.0,2,TEC-AC-10002550,2,0,1054,47.79,2015,4,30,0.1012231610448388,48.0600920596788,0.9943801177213016,117,115
105,5005,5006,CA-2016-158659,2016-11-10,2016-11-14,2,SC-20695,Steve Chapman,1,0,405,12,47374.0,0,OFF-ST-10003306,1,14,978,714.3,2016,11,10,0.1548333220832,707.4020020420926,1.0097511710993108,677,677
106,5006,5007,CA-2016-169796,2016-11-09,2016-11-14,3,Dp-13240,Dean percer,2,0,327,30,10035.0,1,TEC-MA-10000045,2,11,1839,2321.9,2016,11,9,0.1019434925408516,2199.7706225501165,1.0555191419495835,676,677
107,5007,5008,CA-2016-169796,2016-11-09,2016-11-14,3,Dp-13240,Dean percer,2,0,327,30,10035.0,1,OFF-ST-10001505,1,14,1255,17.94,2016,11,9,0.1141241535902422,19.71400865024163,0.9100127892953984,676,677
108,5008,5009,CA-2016-102876,2016-09-07,2016-09-14,3,LR-17035,Lisa Ryan,1,0,372,36,19134.0,1,OFF-BI-10004781,1,3,721,9.522,2016,9,7,0.1412869451265389,8.655581317293484,1.1000994215114643,613,616
109,5009,5010,CA-2016-102876,2016-09-07,2016-09-14,3,LR-17035,Lisa Ryan,1,0,372,36,19134.0,1,TEC-PH-10002680,2,13,1389,791.964,2016,9,7,0.2015241119430915,780.6608190350568,1.0144789909898575,613,616
110,5010,5011,CA-2016-102876,2016-09-07,2016-09-14,3,LR-17035,Lisa Ryan,1,0,372,36,19134.0,1,OFF-BI-10000848,1,3,147,4.923,2016,9,7,0.2262596152104699,4.6114213281515015,1.0675667326137377,613,616
111,5011,5012,US-2018-139647,2018-05-11,2018-05-13,0,TS-21370,Todd Sumrall,1,0,373,1,85023.0,3,FUR-BO-10004467,0,4,316,209.979,2018,5,11,0.0711312086247034,191.5209431497544,1.0963761797884048,1224,1222
112,5012,5013,US-2018-160465,2018-07-21,2018-07-26,3,SW-20350,Sean Wendt,2,0,86,33,44105.0,1,OFF-BI-10001670,1,3,1601,33.93,2018,7,21,0.1479476846324933,35.615313030145366,0.9526801005871016,1295,1296
113,5013,5014,US-2018-160465,2018-07-21,2018-07-26,3,SW-20350,Sean Wendt,2,0,86,33,44105.0,1,OFF-ST-10000136,1,14,979,222.32,2018,7,21,0.2028112186139493,231.1807695118429,0.9616716843249844,1295,1296
114,5014,5015,US-2018-160465,2018-07-21,2018-07-26,3,SW-20350,Sean Wendt,2,0,86,33,44105.0,1,TEC-PH-10004522,2,13,523,210.564,2018,7,21,0.1237621015977754,197.7058837791361,1.06503658856824,1295,1296
115,5015,5016,CA-2015-153850,2015-11-24,2015-11-29,3,TH-21100,Thea Hendricks,0,0,483,33,43615.0,1,FUR-FU-10002960,0,9,548,35.168,2015,11,24,0.2246291454986491,36.94725096123621,0.9518434818573394,325,326
116,5016,5017,CA-2015-153850,2015-11-24,2015-11-29,3,TH-21100,Thea Hendricks,0,0,483,33,43615.0,1,TEC-PH-10002584,2,13,1391,1502.376,2015,11,24,0.204307323365765,1499.8577978569824,1.0016789605965415,325,326
117,5017,5018,CA-2015-127558,2015-11-15,2015-11-18,0,SS-20410,Shahid Shariari,0,0,265,3,90008.0,3,FUR-FU-10002505,0,9,545,10.11,2015,11,15,0.0847219536558711,10.239689756785165,0.9873346009629612,316,315
118,5018,5019,CA-2015-127558,2015-11-15,2015-11-18,0,SS-20410,Shahid Shariari,0,0,265,3,90008.0,3,TEC-AC-10003832,2,0,1024,772.47,2015,11,15,0.1307923844354503,843.2004379503579,0.9161166968528992,316,315
119,5019,5020,CA-2015-127558,2015-11-15,2015-11-18,0,SS-20410,Shahid Shariari,0,0,265,3,90008.0,3,OFF-SU-10002537,1,15,85,20.46,2015,11,15,0.1222650412668667,21.20665719329972,0.9647913772315032,316,315
120,5020,5021,CA-2018-136511,2018-03-23,2018-03-25,2,MZ-17515,Mary Zewe,1,0,327,30,10011.0,1,OFF-SU-10003505,1,15,1299,347.58,2018,3,23,0.0532317315056717,335.5227435483261,1.0359357351581064,1175,1173
121,5021,5022,CA-2017-133795,2017-12-18,2017-12-24,3,JE-15475,Jeremy Ellison,0,0,435,3,92037.0,3,TEC-AC-10001465,2,0,1400,72.64,2017,12,18,0.1247601285059447,77.30708064918909,0.9396293248949888,1080,1082
122,5022,5023,CA-2017-133795,2017-12-18,2017-12-24,3,JE-15475,Jeremy Ellison,0,0,435,3,92037.0,3,TEC-AC-10003832,2,0,1024,772.47,2017,12,18,0.1856380569558561,808.8777657949089,0.954989780490344,1080,1082
123,5023,5024,CA-2017-133795,2017-12-18,2017-12-24,3,JE-15475,Jeremy Ellison,0,0,435,3,92037.0,3,FUR-FU-10003731,0,9,571,39.92,2017,12,18,0.1599867996154261,42.46727852859196,0.9400178533485034,1080,1082
124,5024,5025,US-2018-130953,2018-07-29,2018-08-03,3,RF-19735,Roland Fjeld,0,0,343,34,73120.0,0,OFF-BI-10004828,1,3,696,33.48,2018,7,29,0.0775656157228642,33.687052094684354,0.9938536594385762,1303,1304
125,5025,5026,US-2018-130953,2018-07-29,2018-08-03,3,RF-19735,Roland Fjeld,0,0,343,34,73120.0,0,TEC-PH-10003012,2,13,1167,461.97,2018,7,29,0.2211168205406479,437.5470743382669,1.055817824170507,1303,1304
126,5026,5027,US-2018-130953,2018-07-29,2018-08-03,3,RF-19735,Roland Fjeld,0,0,343,34,73120.0,0,OFF-AP-10002311,1,1,821,137.62,2018,7,29,0.219538376239486,126.06228998230304,1.0916825326536546,1303,1304
127,5027,5028,US-2018-130953,2018-07-29,2018-08-03,3,RF-19735,Roland Fjeld,0,0,343,34,73120.0,0,FUR-CH-10004626,0,5,1211,302.67,2018,7,29,0.293989337003392,277.9782447693718,1.0888262146237884,1303,1304
128,5028,5029,CA-2015-151792,2015-09-02,2015-09-07,2,CV-12295,Christina VanderZanden,0,0,80,11,60653.0,0,TEC-AC-10001606,2,0,1017,239.976,2015,9,2,0.0880757446947368,219.83953083454284,1.0915962160627626,242,243
129,5029,5030,CA-2018-139304,2018-01-29,2018-02-02,3,VG-21790,Vivek Gonzalez,0,0,436,3,94109.0,3,OFF-AR-10001216,1,2,1146,8.34,2018,1,29,0.0892835135049974,8.956246463296125,0.9311936684836014,1122,1122
130,5030,5031,CA-2018-139304,2018-01-29,2018-02-02,3,VG-21790,Vivek Gonzalez,0,0,436,3,94109.0,3,OFF-SU-10001664,1,15,94,8.57,2018,1,29,0.2305449238716104,8.24819725245236,1.0390149189814732,1122,1122
